cloud_height,cloud_amount,temperature,temperature_dew,pressure,pressure_tendency,pressure_tendency_value,temp_prev,dew_prev,w_x,w_y,w_x_prev,w_y_prev,day_sin,day_cos,year_sin,year_cos,code
9,0,6.6,-0.1,1002.9,3,0.3,2.1,-1.6,1.8793852415718169,0.6840402866513374,1.2855752193730787,1.532088886237956,1.0,1.181557183533896e-11,-0.9998276150452057,-0.018567180534910646,0
9,0,33.7,11.8,987.3,7,1.8,31.5,9.7,-1.5320888862379558,1.285575219373079,-1.5320888862379558,1.285575219373079,1.0315568972522106e-11,-1.0,0.167132567466218,-0.9859344323494084,0
4,8,-1.1,-1.5,983.1,7,2.6,-1.0,-1.4,5.638155724715451,2.0521208599540124,3.7587704831436337,1.3680805733026749,-0.7071067811772881,-0.7071067811958069,0.0643369260099664,0.997928233868342,0
9,0,17.4,4.3,999.6,3,0.8,23.4,1.7,0.6840402866513376,1.8793852415718166,1.2855752193730787,1.532088886237956,-1.0,-1.062666825528564e-11,-0.9508183457231898,-0.3097490491288339,0
9,2,18.2,13.6,990.2,7,0.5,19.6,12.9,0.0,0.0,0.0,0.0,0.7071067811817227,0.7071067811913724,-0.3473491599644789,-0.9377358695666764,0
9,0,21.0,8.5,1003.4,3,0.7,25.9,5.5,2.4492935982947064e-16,4.0,3.6739403974420594e-16,6.0,-1.0,-2.031582633179824e-12,-0.9410203240790275,-0.33835004015102765,0
5,8,6.1,1.1,987.7,7,0.9,4.2,1.1,1.3680805733026753,3.7587704831436333,2.5711504387461575,3.064177772475912,1.1893471132396827e-11,-1.0,0.9982386927302707,0.05932547796824212,0
5,8,3.5,-1.2,996.0,7,1.0,4.0,-1.9,-1.5320888862379558,1.285575219373079,-1.5320888862379558,1.285575219373079,-9.603023473238809e-12,1.0,-0.8414231202863347,0.5403768431822448,0
5,6,-7.3,-7.8,1000.1,3,0.1,-7.4,-8.3,0.0,0.0,0.0,0.0,1.0,5.623550621500518e-12,0.18150972892709707,0.9833891489663752,0
10,9,-6.5,-6.5,1001.1,8,0.3,-6.1,-6.1,0.0,0.0,0.0,0.0,0.707106781186546,0.707106781186549,-0.4747754386728519,0.8801069723806312,0
5,8,0.8,0.0,998.4,2,2.1,0.6,-0.2,1.8793852415718169,-0.6840402866513372,1.5320888862379556,-1.2855752193730792,1.0,2.3441756323471605e-12,0.8573737825022232,0.5146942753497755,0
6,7,27.0,19.3,985.4,2,0.3,28.4,19.2,-5.638155724715451,-2.052120859954012,-2.0521208599540164,-5.63815572471545,6.996995382105847e-12,-1.0,0.07714224868344123,-0.9970200968225575,8
9,5,23.0,10.7,993.5,3,0.1,18.2,11.9,0.0,0.0,0.0,0.0,1.0,1.0786450093144849e-11,-0.8649266444874053,-0.5018982961275696,0
9,0,18.0,7.8,996.2,2,0.3,21.0,7.4,0.0,0.0,0.6840402866513376,1.8793852415718166,-0.707106781195194,0.707106781177901,-0.7421627220552581,-0.6702197356028318,0
6,6,31.2,5.6,991.3,7,1.3,29.4,4.6,3.6739403974420594e-16,6.0,3.6739403974420594e-16,6.0,9.05324724462233e-12,-1.0,-0.8424789266482223,-0.5387292995128993,0
4,8,-4.5,-5.8,987.3,7,0.9,-4.7,-7.8,1.2246467991473532e-16,2.0,0.6840402866513376,1.8793852415718166,3.2160050640217334e-12,-1.0,0.09648626150550471,0.9953343163684709,3
6,6,30.1,11.3,989.7,7,0.4,29.2,12.6,1.3680805733026753,3.7587704831436333,1.3680805733026753,3.7587704831436333,7.000978625849324e-12,-1.0,0.2050334031649899,-0.9787549762767915,0
4,8,-3.1,-4.5,992.2,8,0.4,-4.0,-5.5,-0.6840402866513388,-1.8793852415718164,-7.347880794884119e-16,-4.0,0.7071067811909548,-0.7071067811821402,0.07720656670214768,0.997015118269561,0
5,8,2.6,-0.1,994.9,8,0.8,2.3,-0.7,1.8793852415718169,0.6840402866513374,1.2855752193730787,1.532088886237956,1.5969126810123738e-12,-1.0,0.76212557115935,0.6474292345770576,0
6,6,22.0,10.7,988.4,2,0.3,25.6,12.0,0.0,0.0,1.5320888862379556,-1.2855752193730792,-0.7071067811909555,0.7071067811821395,-0.04494860928591387,-0.9989893005048964,0
5,6,18.8,8.9,989.3,3,0.9,19.4,13.2,0.6840402866513376,1.8793852415718166,2.0,-4.898587196589413e-16,1.0,8.4577996436598e-12,-0.7745526523668946,-0.632509437646118,0
9,3,12.8,7.4,989.7,3,0.3,13.6,9.0,0.0,0.0,0.0,0.0,0.7071067811859917,0.7071067811871034,0.8744147760528342,-0.48517914157604886,0
5,8,11.9,2.5,991.7,7,0.8,13.8,1.9,-2.571150438746158,-3.0641777724759116,-3.856725658119237,-4.596266658713867,-0.7071067811866022,-0.707106781186493,0.9189300441163597,0.3944205547639539,0
6,6,26.4,16.0,990.7,2,1.0,24.0,14.8,-0.6840402866513374,1.8793852415718169,0.0,0.0,1.0,7.0758904900995834e-12,0.14976517831926803,-0.988721594465802,0
9,0,30.4,4.6,989.9,7,1.5,28.6,6.4,-1.5320888862379558,1.285575219373079,-1.5320888862379558,1.285575219373079,1.267744315765484e-11,-1.0,-0.8086869780267594,-0.5882392128802258,0
9,3,-3.7,-9.0,997.7,2,2.3,-2.4,-7.2,0.0,0.0,1.8793852415718169,-0.6840402866513372,-0.7071067811878287,0.7071067811852664,0.9030898898394929,0.4294515698768519,0
5,8,9.0,7.6,987.6,2,1.9,9.8,8.5,-2.571150438746158,-3.0641777724759116,-3.7587704831436337,-1.3680805733026746,-6.288433126566027e-12,1.0,-0.861638164221161,0.5075230772660368,0
9,0,-5.0,-6.0,1008.2,2,1.3,-5.1,-7.6,0.0,0.0,0.0,0.0,1.0,5.978329654738363e-12,0.6027925988057146,0.7978979150399209,1
10,9,-0.9,-0.9,1003.4,2,0.4,-0.2,-0.2,0.0,0.0,0.0,0.0,1.0,5.895949208469085e-12,-0.6724907536634976,0.7401055237174635,4
9,7,13.2,1.7,989.6,3,1.8,14.1,5.0,3.7587704831436337,1.3680805733026749,3.7587704831436337,-1.3680805733026744,-1.0,-1.5964147755444391e-12,0.6350293957128752,-0.7724879718031477,0
3,8,-1.3,-2.1,988.4,3,1.4,0.8,0.1,4.0,-9.797174393178826e-16,2.0,-4.898587196589413e-16,-0.7071067811775112,-0.7071067811955838,0.34930436684906185,0.9370093165492945,1
9,0,17.3,13.2,990.2,2,0.3,18.5,14.0,1.2855752193730787,1.532088886237956,2.5711504387461575,3.064177772475912,-1.0824154978003947e-11,1.0,-0.27598046794044495,-0.961163243843299,0
9,6,-3.5,-6.7,979.1,2,2.3,-4.4,-6.7,-3.6739403974420594e-16,-2.0,-3.6739403974420594e-16,-2.0,0.7071067811883893,-0.7071067811847057,0.2633701405128075,0.9646948580179455,0
5,7,8.2,2.5,994.6,7,1.6,9.5,0.4,3.064177772475911,-2.5711504387461583,1.3680805733026726,-3.758770483143634,4.474343548178033e-12,-1.0,-0.8098365048499866,0.5866556361378945,0
9,0,28.4,8.2,996.7,8,0.2,26.8,17.3,5.638155724715451,2.0521208599540124,5.638155724715451,2.0521208599540124,1.2953824988366885e-11,-1.0,0.10724618853001466,-0.9942324954686326,0
5,6,13.3,11.7,993.0,4,0.0,13.5,10.4,1.3680805733026726,-3.758770483143634,1.3680805733026726,-3.758770483143634,-1.0,-1.245618986050071e-12,0.9585305161266482,-0.28498991149509406,0
9,0,18.9,16.8,995.6,4,0.0,20.5,16.9,0.0,0.0,0.0,0.0,-1.5979084919482428e-12,1.0,-0.7408064740460368,-0.6717185184372086,0
9,0,10.1,4.3,1005.7,7,0.8,11.5,4.1,0.0,0.0,0.0,0.0,-0.7071067811926561,0.7071067811804389,-0.9776860623350871,0.21007132959000382,0
4,8,12.7,12.1,999.4,3,0.3,12.4,11.7,-1.8793852415718169,-0.6840402866513373,-1.8793852415718169,-0.6840402866513373,-3.650177110721248e-12,1.0,-0.8907335049876699,0.45452593225511423,0
9,0,26.8,14.9,991.4,7,0.2,30.3,12.5,0.0,0.0,1.2855752193730787,1.532088886237956,-1.0,-9.244759101725422e-12,-0.21776989165315563,-0.9760001405170866,0
9,3,2.6,-2.0,1004.2,2,0.5,-2.6,-3.6,0.0,0.0,0.0,0.0,0.7071067811916784,-0.7071067811814168,0.7021593304908522,0.71201985548483,0
9,7,24.0,6.1,989.9,2,0.2,24.8,7.7,2.4492935982947064e-16,4.0,2.4492935982947064e-16,4.0,0.7071067811847637,0.7071067811883314,-0.4228472412197728,-0.9062009769321744,0
10,9,-0.7,-0.7,995.3,2,0.4,0.1,0.1,1.8793852415718169,0.6840402866513374,1.2855752193730787,1.532088886237956,-1.0,5.342510457543679e-13,-0.2654439588274551,0.964126290857172,0
5,6,19.0,18.4,987.9,2,0.5,19.4,18.7,0.0,0.0,0.0,0.0,-2.5406665441295985e-12,1.0,-0.08610067809458967,-0.9962864413569281,0
5,8,-2.6,-3.2,989.2,2,3.0,-4.2,-4.4,-5.63815572471545,2.0521208599540133,-3.420201433256687,9.396926207859085,0.7071067811865501,-0.7071067811865449,0.8560650336218624,0.5168681245830503,0
5,8,3.8,2.8,1001.4,3,0.8,3.8,2.6,-4.596266658713867,3.856725658119237,-5.63815572471545,2.0521208599540133,1.0,2.942112760649363e-12,-0.4843233751206218,0.8748890605738361,1
9,0,25.7,6.8,1003.5,8,0.7,21.8,7.0,2.052120859954013,5.63815572471545,1.2855752193730787,1.532088886237956,0.7071067811925155,-0.7071067811805796,-0.9446037138212742,-0.32821307688002976,0
5,8,10.0,9.4,994.0,4,0.0,10.9,8.5,-3.7587704831436333,1.3680805733026755,0.0,0.0,-1.0,-2.429543511424046e-12,-0.7337608376752653,0.6794078547485987,0
6,6,22.8,8.0,985.3,2,0.8,19.3,15.1,2.052120859954009,-5.6381557247154515,4.5962666587138665,-3.8567256581192373,0.7071067811945793,-0.7071067811785158,-0.11792950880581521,-0.9930219690182183,0
9,0,8.4,-4.7,1007.1,3,0.2,9.4,-5.0,3.8567256581192364,4.596266658713868,2.052120859954013,5.63815572471545,-0.7071067811849584,-0.7071067811881367,0.9931444198015117,0.11689380401509165,0
6,7,11.4,-0.5,995.0,2,0.3,11.6,-0.2,2.5711504387461575,3.064177772475912,6.0,-1.4695761589768238e-15,-0.7071067811835378,-0.7071067811895574,0.8944658829902251,-0.4471362031490147,0
9,0,-1.5,-2.3,995.6,2,1.3,0.4,-1.0,0.0,0.0,0.0,0.0,-0.7071067811898938,0.7071067811832012,-0.05587990314090563,0.9984374975054587,3
6,8,22.4,17.0,996.6,3,0.1,18.7,15.7,1.8793852415718169,0.6840402866513374,0.0,0.0,1.0,5.74114642528922e-12,0.6352287086444351,-0.7723240820497075,0
9,0,27.8,10.0,990.2,7,1.6,24.8,9.4,-3.6739403974420594e-16,-2.0,0.0,0.0,0.7071067811898946,-0.7071067811832006,0.088114320822965,-0.9961103686168052,0
6,7,17.7,10.4,993.2,3,0.2,18.7,10.3,-1.8793852415718166,0.6840402866513378,-3.7587704831436333,1.3680805733026755,-0.7071067811857678,-0.7071067811873273,-0.9835196472912556,0.1808012815001158,0
9,0,23.4,18.7,983.8,3,0.1,24.0,19.0,0.0,0.0,0.0,0.0,0.7071067811864102,0.7071067811866848,-0.2740370809187465,-0.9617191265029164,0
4,8,6.5,5.6,987.0,2,0.3,6.2,5.5,-1.102182119232618e-15,-6.0,-1.102182119232618e-15,-6.0,-1.0,-6.0577226682000334e-12,-0.8484614800219117,0.5292571368616839,0
5,3,24.2,14.9,987.7,8,0.2,25.8,12.5,2.4492935982947064e-16,4.0,2.4492935982947064e-16,4.0,-0.7071067811949125,0.7071067811781825,0.25304538501551466,-0.9674544088081618,0
6,6,14.3,9.9,983.4,7,0.9,9.6,6.8,-1.5320888862379558,1.285575219373079,0.0,0.0,1.0,1.0470869661169904e-11,-0.9728983830793834,-0.23123307765439038,1
4,8,7.4,6.7,968.7,7,0.5,7.8,6.7,-1.285575219373079,-1.5320888862379558,-1.285575219373079,-1.5320888862379558,0.7071067811811919,0.7071067811919032,-0.9190317904547166,0.3941834194047207,0
4,8,9.3,8.2,990.4,3,0.4,9.8,9.0,1.2855752193730787,1.532088886237956,1.2855752193730787,1.532088886237956,0.7071067811852917,0.7071067811878033,0.9671899770382251,-0.2540542231823705,0
9,3,-2.7,-5.7,1001.8,2,0.5,-2.7,-5.0,0.0,0.0,0.0,0.0,1.0,3.2557015707525686e-12,-0.6693974324389109,0.7429044874303787,0
6,2,12.5,-0.7,1007.2,3,0.6,14.6,-0.9,2.052120859954013,5.63815572471545,5.142300877492315,6.128355544951824,-0.7071067811869347,-0.7071067811861603,-0.9979702149884174,-0.06368241512357871,0
5,7,25.2,11.4,988.2,2,0.7,21.8,12.7,1.2855752193730787,1.532088886237956,0.6840402866513376,1.8793852415718166,1.0,1.2756338265648576e-11,-0.7635576641759771,-0.645739648370863,0
9,0,11.8,8.5,995.8,4,0.0,7.4,7.0,0.0,0.0,0.0,0.0,1.0,1.2481948056808272e-11,-0.9602950654989685,0.2789863566168278,0
9,2,5.0,3.6,994.1,7,0.5,6.4,3.6,0.0,0.0,0.0,0.0,0.707106781177347,0.707106781195748,0.9602410549395549,-0.2791721984879057,0
6,7,8.8,-0.9,989.8,8,1.1,6.2,-1.3,-1.102182119232618e-15,-6.0,-1.102182119232618e-15,-6.0,0.7071067811914828,-0.7071067811816122,0.9671571907019689,-0.2541790087192004,1
5,6,21.0,8.0,989.1,3,0.1,21.4,8.5,0.0,0.0,1.5320888862379556,-1.2855752193730792,-0.7071067811844012,-0.7071067811886939,-0.6851694812985811,-0.7283836776706581,0
9,0,8.2,-0.5,1009.7,3,0.3,4.6,-0.5,0.0,0.0,0.0,0.0,1.0,2.230563072301935e-12,-0.9798881406055517,0.19954756801473297,0
5,8,-1.4,-3.1,999.5,7,1.3,-1.2,-3.8,0.0,0.0,0.0,0.0,0.7071067811844254,0.7071067811886697,-0.1629544808169745,0.9866335881073938,0
5,8,-2.4,-4.3,998.9,2,0.3,-2.2,-5.4,0.0,0.0,0.0,0.0,-2.3838721390779957e-12,1.0,0.19877841525564927,0.9800444590060456,0
4,8,10.7,9.9,979.5,7,1.8,11.7,10.2,-3.7587704831436333,1.3680805733026755,-2.0,2.4492935982947064e-16,-0.7071067811782624,-0.7071067811948326,-0.8917672220287393,0.45249444385002713,3
3,8,0.4,0.1,989.2,7,1.8,0.5,0.2,0.0,0.0,0.0,0.0,1.0,1.1262808173914873e-11,0.48763101339582143,0.8730498237641219,0
10,9,7.0,7.0,992.7,8,0.3,7.4,7.4,-2.0,2.4492935982947064e-16,-2.0,2.4492935982947064e-16,-1.0,-4.440621907062412e-12,-0.3029224365530462,0.953015213641821,0
5,7,-1.5,-6.3,999.8,4,0.0,-1.1,-6.5,2.5711504387461575,3.064177772475912,2.5711504387461575,3.064177772475912,-0.7071067811868834,0.7071067811862116,0.6080297292808845,0.7939142575307577,0
4,8,-1.0,-2.9,1001.4,2,0.4,-0.2,-2.9,1.8793852415718169,0.6840402866513374,4.0,-9.797174393178826e-16,-1.0,-9.719125560623707e-12,-0.24881985102323917,0.9685497827870145,0
9,0,15.1,5.9,996.9,2,0.8,18.3,7.3,1.532088886237956,1.2855752193730785,2.5711504387461575,3.064177772475912,-6.139602166322484e-13,1.0,-0.7771033320692365,-0.6293730303142088,0
6,6,24.2,17.5,981.1,3,0.7,26.8,18.0,1.8793852415718169,-0.6840402866513372,-3.6739403974420594e-16,-2.0,-1.0,-1.3240161885758725e-12,-0.2299671804342145,-0.9731983846694041,8
6,7,22.8,8.2,983.9,2,1.0,26.0,9.5,-0.6840402866513388,-1.8793852415718164,-0.6840402866513388,-1.8793852415718164,-1.0,-7.91001503691506e-12,0.3130900316854658,-0.9497234503049791,0
6,7,14.5,8.1,993.5,2,0.3,12.7,10.0,-2.0521208599540124,5.638155724715451,-4.596266658713867,3.856725658119237,-0.7071067811802431,-0.707106781192852,0.7538363612344898,-0.6570622044226435,0
9,8,2.8,0.1,997.3,7,0.1,3.6,0.4,-3.6739403974420594e-16,-2.0,-1.102182119232618e-15,-6.0,-1.0,-8.456803832723931e-12,0.7945871201834751,0.6071501531240289,0
9,5,10.9,-0.2,993.1,4,0.0,15.1,-0.5,0.0,0.0,1.2246467991473532e-16,2.0,-1.0,-1.0313079445182432e-11,-0.9962073381171157,-0.08701114573208794,0
9,0,17.9,3.0,997.7,7,0.7,20.8,1.7,2.0,-4.898587196589413e-16,1.2246467991473532e-16,2.0,-0.7071067811867159,-0.7071067811863793,-0.9868656010577904,-0.1615434475577581,0
6,7,30.8,15.7,981.4,2,0.4,31.6,15.5,-3.7587704831436333,1.3680805733026755,-3.7587704831436333,1.3680805733026755,7.285685876133429e-13,-1.0,-0.11592204782770837,-0.9932583142503417,8
5,7,18.7,11.2,982.4,3,0.2,23.4,9.4,-3.6739403974420594e-16,-2.0,-0.6840402866513388,-1.8793852415718164,4.043158934286125e-12,-1.0,-0.15414344959833706,-0.9880484790464105,0
9,6,10.3,0.2,984.8,2,1.5,10.7,-1.9,2.052120859954009,-5.6381557247154515,2.7361611466053453,-7.517540966287268,-0.7071067811823651,-0.7071067811907299,0.900216452890439,-0.43544269191864515,0
9,0,11.9,-8.6,991.7,8,0.6,4.6,-8.6,-2.0,2.4492935982947064e-16,-3.7587704831436337,-1.3680805733026746,0.7071067811898377,-0.7071067811832574,0.9994435188858685,-0.03335644700852706,0
9,0,12.6,5.6,998.8,4,0.0,11.6,4.0,1.2855752193730787,1.532088886237956,1.2855752193730787,1.532088886237956,0.7071067811805778,0.7071067811925172,0.4033825793017784,-0.9150314173381395,0
9,0,3.2,-1.9,996.7,8,0.3,5.0,-0.9,0.0,0.0,0.0,0.0,-4.1225519477477956e-12,1.0,0.9978563733910053,-0.06544202077373965,0
9,0,-0.7,-2.2,997.4,3,0.1,-1.3,-2.7,-0.6840402866513388,-1.8793852415718164,0.0,0.0,1.0,3.3508885858053203e-13,0.4344454995061577,0.9006981225465307,0
3,8,-0.6,-0.9,990.7,2,0.7,-0.8,-1.1,-1.5320888862379558,1.285575219373079,-0.6840402866513374,1.8793852415718169,-1.0,-7.437640199888512e-12,0.08779301878323412,0.996138738255333,0
5,6,20.6,14.7,990.1,2,0.6,22.0,14.1,-0.6840402866513388,-1.8793852415718164,-0.6840402866513388,-1.8793852415718164,-0.707106781179686,-0.7071067811934091,-0.9998358975389849,0.018115683603231764,0
3,8,-4.4,-5.0,985.2,7,0.2,-4.6,-5.9,-4.596266658713867,3.856725658119237,-4.596266658713867,3.856725658119237,-0.7071067811775099,-0.7071067811955851,0.28804929570456045,0.9576155821853082,0
4,8,3.4,2.1,994.1,7,0.1,3.8,1.5,-2.0,2.4492935982947064e-16,-2.0,2.4492935982947064e-16,-0.7071067811796568,-0.7071067811934383,-0.7581014527542381,0.652136632410658,0
5,7,11.9,9.9,995.7,7,0.5,12.4,9.9,0.0,0.0,0.0,0.0,-1.3195350393644613e-12,1.0,-0.9295954148108193,0.36858155781685664,0
5,8,5.8,4.6,992.1,8,0.9,4.6,3.4,-3.7587704831436333,1.3680805733026755,-3.7587704831436333,1.3680805733026755,-7.64961504120361e-13,-1.0,-0.24085556224693558,0.9705609708486699,0
4,8,0.8,-0.3,1003.1,7,0.1,0.2,-0.7,-2.0521208599540124,5.638155724715451,-2.7361611466053497,7.517540966287267,-0.7071067811868835,-0.7071067811862115,0.07317536101308056,0.997319089630097,0
6,8,21.3,10.3,987.9,3,0.6,23.8,12.9,5.638155724715451,-2.0521208599540115,-7.347880794884119e-16,-4.0,-1.0,-1.0552254296503315e-11,0.37764905089240886,-0.9259488076346677,0
9,0,-7.3,-12.6,1004.1,2,1.1,-4.9,-11.2,1.8793852415718169,0.6840402866513374,2.0,-4.898587196589413e-16,-1.0,-6.800504470323409e-12,0.7622090966717888,0.6473308991163451,0
10,9,0.6,0.6,998.2,2,0.2,-0.2,-1.1,-3.7587704831436337,-1.3680805733026746,-1.285575219373079,-1.5320888862379558,0.7071067811886139,-0.7071067811844812,-0.09044883819967406,0.995901103357321,0
9,0,-4.3,-7.7,1003.4,7,0.5,-2.8,-6.6,-1.3680805733026749,3.7587704831436337,-2.0521208599540124,5.638155724715451,-0.7071067811919839,0.7071067811811111,-0.34527135831639844,0.9385028977719511,0
9,0,16.2,15.5,986.8,8,0.7,17.4,16.4,0.0,0.0,0.0,0.0,-3.8421868732922756e-12,1.0,0.32088071919658373,-0.9471196144352007,3
9,6,29.4,18.2,991.0,2,0.4,28.0,15.7,3.8567256581192364,4.596266658713868,2.052120859954013,5.63815572471545,4.358739366261069e-12,-1.0,0.13725210343889244,-0.9905361478015831,0
6,6,24.0,13.3,988.8,2,0.6,26.6,13.8,0.0,0.0,0.0,0.0,-0.7071067811860476,0.7071067811870474,-0.13060347503326702,-0.9914346838341065,0
6,6,17.4,7.6,993.2,8,0.6,13.2,6.8,-0.6840402866513388,-1.8793852415718164,0.0,0.0,0.7071067811904254,-0.7071067811826697,-0.9992859541000304,-0.03778335530881269,0
6,5,17.6,5.1,990.9,2,0.9,15.2,7.6,5.638155724715451,-2.0521208599540115,1.3680805733026726,-3.758770483143634,0.7071067811912584,-0.7071067811818368,0.8173008012559458,-0.5762112462165146,0
9,7,-9.2,-15.4,1006.4,7,0.6,-9.5,-14.1,2.052120859954013,5.63815572471545,1.3680805733026753,3.7587704831436333,0.7071067811853456,0.7071067811877494,0.24661152521575952,0.9691144182348939,0
5,8,0.8,-0.3,990.5,2,0.4,-0.2,-1.7,0.0,0.0,0.0,0.0,0.7071067811930989,-0.7071067811799961,0.977686062335088,0.21007132959,0
9,0,16.7,7.6,998.4,2,0.8,20.7,7.3,0.0,0.0,2.0,-4.898587196589413e-16,-0.7071067811888889,0.7071067811842061,-0.9615037449794962,-0.27479182737192887,0
5,8,-5.7,-7.5,1003.8,2,0.3,-5.7,-8.3,2.4492935982947064e-16,4.0,3.6739403974420594e-16,6.0,1.0,9.565318588379711e-12,-0.2323730963424184,0.972626723926624,0
9,6,20.2,12.4,991.3,4,0.0,17.0,9.3,-1.5320888862379558,1.285575219373079,-1.5320888862379558,1.285575219373079,0.7071067811864378,-0.7071067811866573,-0.9342503781496749,-0.3566177658602968,0
5,8,7.6,6.7,994.2,4,0.0,7.0,6.1,0.0,0.0,0.0,0.0,-1.1302504680645708e-11,1.0,-0.31519276417293257,0.9490276715739252,0
9,0,22.8,8.8,989.2,3,0.2,19.5,11.8,2.052120859954013,5.63815572471545,-0.6840402866513374,1.8793852415718169,1.0,2.548135126148617e-12,-0.9878270467383399,-0.1555561819157624,1
9,6,15.8,12.2,993.5,7,0.4,18.7,11.2,0.0,0.0,-0.6840402866513388,-1.8793852415718164,-0.7071067811817761,-0.707106781191319,-0.9508782740349117,0.3095650302737496,0
4,8,7.2,5.9,981.3,3,0.4,5.8,4.4,-2.571150438746158,-3.0641777724759116,-1.8793852415718169,-0.6840402866513373,0.7071067811917046,-0.7071067811813905,0.9995739741114931,-0.029186816869197916,0
5,6,23.0,18.6,983.3,2,1.2,21.2,18.0,-2.0521208599540124,5.638155724715451,3.6739403974420594e-16,6.0,0.7071067811941024,-0.7071067811789926,-0.07538409943715056,-0.9971545705416236,0
9,0,26.3,12.5,992.9,7,0.7,27.6,11.9,1.2246467991473532e-16,2.0,2.4492935982947064e-16,4.0,-0.7071067811794614,-0.7071067811936337,-0.9430976668640557,-0.33251585038246606,0
9,0,-6.3,-15.1,1010.7,2,1.3,-6.7,-14.5,2.052120859954013,5.63815572471545,2.052120859954013,5.63815572471545,1.5949210591406354e-12,-1.0,0.8023542703512844,0.5968480751825024,0
5,6,20.4,10.3,987.6,3,0.3,18.4,9.9,2.4492935982947064e-16,4.0,1.2246467991473532e-16,2.0,1.0,1.758188235275388e-12,0.8212218546312372,-0.5706090303141295,1
9,0,16.0,15.0,987.2,2,0.3,17.2,13.3,0.0,0.0,0.0,0.0,-8.140725495281052e-12,1.0,0.337125524351815,-0.9414597074917831,0
9,6,2.8,-3.8,991.8,7,0.2,5.0,-3.7,-1.8793852415718166,0.6840402866513378,-1.5320888862379558,1.285575219373079,-0.7071067811943818,0.7071067811787134,0.9534668641252835,0.30149782588784646,0
9,4,32.5,8.4,989.8,8,0.9,30.5,11.2,-2.7361611466053497,7.517540966287267,-1.3680805733026749,3.7587704831436337,8.970866798353051e-12,-1.0,0.37342398525992193,-0.9276607824159635,0
5,5,30.2,15.9,986.4,7,0.4,26.9,16.8,2.0,-4.898587196589413e-16,2.0,-4.898587196589413e-16,0.7071067811908439,-0.7071067811822511,-0.1900247578125476,-0.9817792987317886,0
5,8,-7.1,-8.8,994.8,2,1.8,-5.9,-7.8,6.0,-1.4695761589768238e-15,6.0,-1.4695761589768238e-15,-2.072274950846528e-12,1.0,0.3553417425319824,0.9347364580534635,0
9,0,-10.5,-12.5,994.5,8,0.2,-8.9,-14.4,0.0,0.0,0.0,0.0,-0.7071067811880518,0.7071067811850432,0.7409364586912689,0.6715751366615962,0
10,9,-0.2,-0.2,1003.0,2,0.4,2.4,1.6,0.0,0.0,0.0,0.0,0.7071067811832847,0.7071067811898103,-0.6740806814337913,0.7386577251459269,4
9,3,11.6,-1.2,985.1,2,0.9,13.6,-1.4,1.3680805733026726,-3.758770483143634,3.064177772475911,-2.5711504387461583,-0.7071067811864662,0.7071067811866288,0.9359118442805826,-0.352234325038487,0
9,0,5.0,3.6,971.5,7,2.2,7.1,4.3,-6.0,7.347880794884119e-16,-4.0,4.898587196589413e-16,-0.7071067811936056,0.7071067811794894,-0.8818316022595845,0.47156444443606427,0
5,8,-0.8,-1.4,1002.8,3,0.1,0.8,0.0,0.0,0.0,1.8793852415718169,0.6840402866513374,-1.0,-7.790427611254619e-12,0.5786077213838349,0.8156059739574045,0
9,3,26.7,13.7,992.7,2,0.7,20.1,12.9,1.8793852415718169,0.6840402866513374,0.0,0.0,1.0,1.2760321509392054e-11,-0.6739377154640283,-0.738788166983694,0
9,0,15.9,11.2,1003.0,3,0.9,18.7,9.4,-0.6840402866513374,1.8793852415718169,-3.0641777724759116,2.571150438746158,-0.7071067811824746,-0.7071067811906204,-0.8776810975053926,0.47924512629940186,0
6,6,23.2,9.7,987.6,7,0.2,24.2,8.5,0.6840402866513376,1.8793852415718166,2.4492935982947064e-16,4.0,0.7071067811775134,0.7071067811955817,-0.43837307950727217,-0.8987931036469465,8
9,0,6.0,-5.3,1005.3,7,0.3,7.8,-6.7,0.0,0.0,-2.0,2.4492935982947064e-16,-0.7071067811812216,-0.7071067811918734,0.9677177882986474,0.2520362716165555,0
5,5,3.4,-1.0,990.2,7,1.0,1.2,-0.5,-1.8793852415718166,0.6840402866513378,-1.8793852415718166,0.6840402866513378,-4.533643158888936e-13,-1.0,-0.39531945429194243,0.9185437001353397,0
9,6,23.5,10.3,988.3,4,0.0,27.4,9.9,0.0,0.0,0.0,0.0,-1.0,-1.2559349448398204e-11,-0.255249910340307,-0.9668751125513911,0
9,0,16.3,8.2,993.1,2,0.6,7.8,5.8,-1.8793852415718166,0.6840402866513378,0.0,0.0,1.0,1.2995513116969458e-11,0.842617913198903,-0.5385118869220307,0
10,9,1.0,1.0,994.4,7,1.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0904045896933551e-11,0.17329874978665888,0.9848693026601961,0
5,8,2.2,0.0,1008.8,2,1.1,2.0,0.4,1.2855752193730787,1.532088886237956,1.2855752193730787,1.532088886237956,0.7071067811932957,-0.7071067811797993,0.24269172776324252,0.970103461119118,0
6,8,13.1,9.2,990.8,2,1.0,11.9,8.2,0.0,0.0,0.0,0.0,0.7071067811951115,-0.7071067811779835,-0.9945967128664757,0.10381415488844203,3
6,6,13.5,9.8,993.2,7,0.2,14.3,9.4,0.0,0.0,0.0,0.0,-4.947714196140449e-12,1.0,-0.9823328338541499,0.18714220136590004,0
