2021-01-08;21;52
2021-01-09;0;52
2021-01-13;0;11
2021-01-13;0;50
2021-01-13;3;50
2021-01-13;6;11
2021-01-13;6;40
2021-01-13;6;30
2021-01-13;12;40
2021-01-15;6;40
2021-01-15;6;40
2021-01-17;12;40
2021-01-17;18;40
2021-01-20;21;40
2021-01-21;21;30
2021-01-21;21;30
2021-01-22;0;40
2021-01-23;6;30
2021-01-23;6;40
2021-01-25;3;50
2021-01-25;3;50
2021-01-28;3;11
2021-01-28;9;40
2021-01-28;9;30
2021-01-28;9;11
2021-01-29;0;11
2021-01-29;6;40
2021-01-29;9;11
2021-01-31;6;30
2021-02-01;3;30
2021-02-01;3;30
2021-02-01;3;40
2021-02-02;12;30
2021-02-02;18;30
2021-02-02;21;40
2021-02-02;21;40
2021-02-03;9;40
2021-02-03;12;30
2021-02-03;12;40
2021-02-03;15;40
2021-02-04;21;11
2021-02-05;6;11
2021-02-08;15;11
2021-02-08;18;40
2021-02-08;18;40
2021-02-08;21;11
2021-02-09;6;50
2021-02-09;9;50
2021-02-09;12;40
2021-02-09;12;30
2021-02-09;12;50
2021-02-09;12;40
2021-02-09;15;50
2021-02-10;9;30
2021-02-10;12;30
2021-02-10;12;40
2021-02-11;12;30
2021-02-11;15;40
2021-02-12;12;11
2021-02-12;12;11
2021-02-13;3;11
2021-02-13;12;11
2021-02-21;9;40
2021-02-21;9;50
2021-02-21;12;50
2021-02-22;21;40
2021-02-23;0;11
2021-02-25;18;40
2021-02-26;3;40
2021-02-27;0;40
2021-02-27;0;30
2021-02-27;0;40
2021-03-02;15;11
2021-03-04;6;11
2021-03-04;12;11
2021-03-05;6;30
2021-03-05;6;30
2021-03-05;18;30
2021-03-06;0;30
2021-03-06;3;40
2021-03-06;3;40
2021-03-06;6;40
2021-03-07;6;11
2021-03-07;12;11
2021-03-08;9;11
2021-03-09;3;40
2021-03-09;6;40
2021-03-09;6;40
2021-03-11;9;11
2021-03-13;9;40
2021-03-13;18;40
2021-03-16;0;11
2021-03-16;6;11
2021-03-17;0;40
2021-03-17;0;40
2021-03-17;6;40
2021-03-17;6;40
2021-03-17;6;40
2021-03-17;9;40
2021-03-17;18;30
2021-03-18;0;30
2021-03-18;0;40
2021-03-18;21;40
2021-03-19;0;40
2021-03-19;3;40
2021-03-20;3;40
2021-03-20;3;52
2021-03-20;6;52
2021-03-20;21;40
2021-03-21;0;40
2021-03-21;0;40
2021-03-21;6;50
2021-03-23;0;52
2021-03-23;3;40
2021-03-23;3;40
2021-03-23;3;40
2021-03-23;3;52
2021-03-23;6;40
2021-03-24;6;11
2021-03-24;12;40
2021-03-25;15;40
2021-03-31;6;11
2021-04-03;6;40
2021-04-04;21;30
2021-04-05;0;40
2021-04-05;0;40
2021-04-07;6;11
2021-04-10;9;11
2021-04-11;6;11
2021-04-11;6;11
2021-04-13;3;40
2021-04-15;21;40
2021-04-15;21;40
2021-04-16;0;40
2021-04-20;12;11
2021-04-21;0;11
2021-04-24;3;11
2021-04-24;6;11
2021-04-29;6;11
2021-05-04;6;11
2021-05-06;6;11
2021-05-08;9;11
2021-05-08;21;11
2021-05-09;3;11
2021-05-09;9;11
2021-05-10;6;11
2021-05-10;6;11
2021-05-11;0;11
2021-05-11;3;30
2021-05-12;3;11
2021-05-12;15;40
2021-05-13;0;40
2021-05-17;3;11
2021-05-17;6;11
2021-05-17;12;91
2021-05-17;12;91
2021-05-19;9;91
2021-05-19;12;11
2021-05-20;0;11
2021-05-22;6;11
2021-05-24;15;91
2021-05-24;18;91
2021-05-24;18;91
2021-05-25;0;40
2021-05-25;3;40
2021-05-29;15;91
2021-05-29;18;91
2021-06-01;6;11
2021-06-01;12;40
2021-06-01;18;40
2021-06-01;18;40
2021-06-01;18;40
2021-06-02;0;91
2021-06-02;3;40
2021-06-04;0;40
2021-06-04;0;40
2021-06-06;9;11
2021-06-06;9;91
2021-06-08;6;91
2021-06-08;12;91
2021-06-08;18;40
2021-06-08;21;30
2021-06-08;21;40
2021-06-09;12;91
2021-06-10;0;40
2021-06-10;0;40
2021-06-10;3;40
2021-06-10;9;91
2021-06-10;21;40
2021-06-10;21;40
2021-06-11;9;91
2021-06-11;15;91
2021-06-12;12;91
2021-06-13;0;40
2021-06-13;0;40
2021-06-13;0;40
2021-06-14;3;30
2021-06-14;3;30
2021-06-14;3;40
2021-06-15;6;91
2021-06-15;12;91
2021-06-16;21;11
2021-06-17;0;91
2021-06-17;0;91
2021-06-17;9;91
2021-06-17;15;91
2021-06-17;15;91
2021-06-19;3;11
2021-06-20;3;11
2021-06-20;9;11
2021-06-21;3;11
2021-06-21;6;11
2021-06-22;6;11
2021-06-27;9;11
2021-06-27;12;91
2021-06-28;15;91
2021-06-29;12;91
2021-07-03;9;11
2021-07-03;9;91
2021-07-03;12;91
2021-07-03;15;91
2021-07-04;18;91
2021-07-05;6;11
2021-07-06;0;11
2021-07-06;12;91
2021-07-07;9;11
2021-07-09;15;11
2021-07-09;15;91
2021-07-22;6;11
